product_id,product_name,category,price
402,Product 402,Home,20.5
985,Product 985,Home,94.36
564,Product 564,Home,14.49
676,Product 676,Fashion,29.59
170,Product 170,Books,59.43
109,Product 109,Books,24.99
937,Product 937,Books,77.77
66,Product 66,Toys & Games,21.49
656,Product 656,Fashion,37.14
611,Product 611,Toys & Games,30.57
132,Product 132,Electronics,76.85
956,Product 956,Fashion,76.2
826,Product 826,Electronics,89.86
967,Product 967,Books,75.42
36,Product 36,Books,99.68
797,Product 797,Toys & Games,70.52
842,Product 842,Home,77.98
272,Product 272,Health & Beauty,44.42
708,Product 708,Toys & Games,61.7
349,Product 349,Electronics,51.01
55,Product 55,Electronics,33.94
226,Product 226,Home,78.07
418,Product 418,Fashion,66.58
689,Product 689,Fashion,21.33
773,Product 773,Books,63.85
243,Product 243,Toys & Games,8.24
291,Product 291,Fashion,47.94
175,Product 175,Electronics,17.91
71,Product 71,Fashion,25.74
647,Product 647,Books,92.25
777,Product 777,Books,87.6
317,Product 317,Toys & Games,38.25
146,Product 146,Books,22.93
770,Product 770,Toys & Games,14.61
419,Product 419,Books,87.8
414,Product 414,Toys & Games,50.35
180,Product 180,Home,57.03
112,Product 112,Toys & Games,93.12
223,Product 223,Home,5.34
521,Product 521,Fashion,57.8
396,Product 396,Books,26.85
625,Product 625,Electronics,46.27
156,Product 156,Books,47.61
769,Product 769,Home,62.5
633,Product 633,Fashion,50.71
24,Product 24,Books,58.02
744,Product 744,Books,8.84
354,Product 354,Home,67.91
54,Product 54,Electronics,65.24
1,Product 1,Electronics,9.68
248,Product 248,Books,89.96
215,Product 215,Health & Beauty,37.41
229,Product 229,Electronics,78.14
273,Product 273,Health & Beauty,20.5
965,Product 965,Electronics,52.22
740,Product 740,Home,36.71
610,Product 610,Health & Beauty,39.24
661,Product 661,Books,78.32
469,Product 469,Toys & Games,97.6
469,Product 469,Fashion,57.32
20,Product 20,Health & Beauty,39.11
991,Product 991,Home,35.9
683,Product 683,Fashion,44.52
852,Product 852,Fashion,41.3
61,Product 61,Toys & Games,9.15
174,Product 174,Home,67.72
505,Product 505,Fashion,42.85
206,Product 206,Books,46.4
87,Product 87,Electronics,50.89
611,Product 611,Fashion,31.93
223,Product 223,Health & Beauty,95.76
172,Product 172,Toys & Games,32.76
771,Product 771,Books,65.04
572,Product 572,Electronics,93.66
933,Product 933,Books,63.46
917,Product 917,Toys & Games,9.37
600,Product 600,Fashion,36.8
587,Product 587,Electronics,25.4
975,Product 975,Health & Beauty,47.01
670,Product 670,Health & Beauty,8.14
714,Product 714,Fashion,68.23
326,Product 326,Toys & Games,29.36
270,Product 270,Books,72.88
362,Product 362,Home,70.01
812,Product 812,Electronics,93.32
31,Product 31,Books,21.16
772,Product 772,Books,56.74
737,Product 737,Fashion,14.13
298,Product 298,Books,19.53
761,Product 761,Electronics,30.53
66,Product 66,Health & Beauty,20.83
355,Product 355,Toys & Games,77.88
900,Product 900,Toys & Games,29.63
58,Product 58,Electronics,8.24
394,Product 394,Fashion,38.53
44,Product 44,Electronics,72.51
222,Product 222,Books,79.6
357,Product 357,Health & Beauty,28.25
513,Product 513,Home,39.18
678,Product 678,Electronics,36.39
78,Product 78,Fashion,33.72
539,Product 539,Toys & Games,86.99
512,Product 512,Fashion,42.62
503,Product 503,Electronics,49.22
897,Product 897,Fashion,36.23
995,Product 995,Home,84.73
74,Product 74,Books,37.22
892,Product 892,Health & Beauty,9.04
668,Product 668,Toys & Games,90.21
769,Product 769,Books,56.83
5,Product 5,Toys & Games,36.92
228,Product 228,Toys & Games,87.24
630,Product 630,Fashion,94.83
141,Product 141,Health & Beauty,74.11
405,Product 405,Fashion,5.68
419,Product 419,Books,64.49
846,Product 846,Electronics,47.94
66,Product 66,Books,88.35
690,Product 690,Toys & Games,43.56
589,Product 589,Health & Beauty,69.88
63,Product 63,Fashion,72.53
263,Product 263,Electronics,46.99
602,Product 602,Toys & Games,16.6
969,Product 969,Home,22.06
884,Product 884,Fashion,57.7
267,Product 267,Toys & Games,74.83
7,Product 7,Health & Beauty,91.26
728,Product 728,Health & Beauty,17.74
332,Product 332,Books,93.59
277,Product 277,Health & Beauty,33.52
290,Product 290,Home,55.54
123,Product 123,Electronics,39.79
27,Product 27,Home,53.05
354,Product 354,Fashion,87.9
482,Product 482,Toys & Games,71.61
766,Product 766,Fashion,95.47
79,Product 79,Health & Beauty,85.53
666,Product 666,Home,37.67
328,Product 328,Fashion,17.16
85,Product 85,Health & Beauty,19.39
608,Product 608,Fashion,93.32
918,Product 918,Home,60.29
510,Product 510,Fashion,16.48
999,Product 999,Toys & Games,49.37
331,Product 331,Books,28.07
19,Product 19,Electronics,79.73
467,Product 467,Toys & Games,87.01
316,Product 316,Books,47.98
774,Product 774,Fashion,82.68
374,Product 374,Books,9.2
99,Product 99,Home,83.96
102,Product 102,Home,55.34
192,Product 192,Toys & Games,46.14
855,Product 855,Toys & Games,65.35
352,Product 352,Home,35.97
700,Product 700,Health & Beauty,54.15
596,Product 596,Home,13.75
730,Product 730,Books,82.1
958,Product 958,Home,58.41
125,Product 125,Fashion,12.75
911,Product 911,Books,85.35
462,Product 462,Home,20.62
614,Product 614,Books,13.73
842,Product 842,Toys & Games,39.95
909,Product 909,Books,31.59
60,Product 60,Toys & Games,42.08
281,Product 281,Fashion,40.23
94,Product 94,Fashion,78.58
58,Product 58,Health & Beauty,6.38
564,Product 564,Books,9.89
182,Product 182,Toys & Games,42.72
252,Product 252,Electronics,81.37
986,Product 986,Home,94.47
287,Product 287,Toys & Games,83.9
998,Product 998,Toys & Games,14.5
903,Product 903,Electronics,85.51
981,Product 981,Fashion,17.11
896,Product 896,Books,19.27
389,Product 389,Fashion,26.84
961,Product 961,Electronics,99.34
617,Product 617,Fashion,43.72
919,Product 919,Toys & Games,24.37
868,Product 868,Health & Beauty,36.89
686,Product 686,Books,50.49
483,Product 483,Health & Beauty,95.76
351,Product 351,Toys & Games,28.96
928,Product 928,Books,17.26
682,Product 682,Books,37.01
659,Product 659,Books,36.58
234,Product 234,Electronics,9.81
442,Product 442,Home,85.51
748,Product 748,Electronics,42.91
262,Product 262,Books,30.97
622,Product 622,Books,97.2
784,Product 784,Toys & Games,45.51
472,Product 472,Toys & Games,69.6
525,Product 525,Books,9.17
219,Product 219,Books,64.27
184,Product 184,Home,32.69
463,Product 463,Health & Beauty,9.13
695,Product 695,Books,75.57
917,Product 917,Electronics,41.65
729,Product 729,Fashion,83.7
743,Product 743,Health & Beauty,23.6
278,Product 278,Health & Beauty,28.76
56,Product 56,Books,59.9
671,Product 671,Electronics,64.27
136,Product 136,Fashion,49.36
516,Product 516,Books,86.53
920,Product 920,Toys & Games,61.03
343,Product 343,Home,40.9
654,Product 654,Toys & Games,67.67
707,Product 707,Books,8.05
727,Product 727,Electronics,62.16
597,Product 597,Home,60.42
202,Product 202,Fashion,95.4
677,Product 677,Fashion,48.34
392,Product 392,Books,62.65
542,Product 542,Electronics,53.23
983,Product 983,Health & Beauty,55.44
961,Product 961,Health & Beauty,54.11
603,Product 603,Health & Beauty,17.23
989,Product 989,Fashion,90.83
263,Product 263,Electronics,36.93
670,Product 670,Health & Beauty,23.54
726,Product 726,Health & Beauty,12.9
750,Product 750,Books,17.31
961,Product 961,Electronics,89.64
656,Product 656,Toys & Games,99.08
108,Product 108,Health & Beauty,36.54
904,Product 904,Books,62.85
472,Product 472,Health & Beauty,26.26
680,Product 680,Toys & Games,96.11
874,Product 874,Fashion,74.9
363,Product 363,Electronics,43.02
217,Product 217,Books,50.27
694,Product 694,Toys & Games,81.62
386,Product 386,Health & Beauty,88.78
158,Product 158,Home,26.61
938,Product 938,Books,73.65
697,Product 697,Books,24.58
819,Product 819,Fashion,91.71
352,Product 352,Electronics,82.29
948,Product 948,Fashion,76.99
346,Product 346,Books,93.62
515,Product 515,Electronics,44.75
254,Product 254,Electronics,11.44
48,Product 48,Home,36.33
967,Product 967,Books,83.02
247,Product 247,Health & Beauty,46.15
673,Product 673,Toys & Games,86.44
927,Product 927,Health & Beauty,50.6
354,Product 354,Health & Beauty,40.23
681,Product 681,Toys & Games,79.46
502,Product 502,Fashion,79.96
517,Product 517,Health & Beauty,34.01
692,Product 692,Toys & Games,58.37
337,Product 337,Books,80.4
544,Product 544,Books,5.45
465,Product 465,Fashion,32.66
472,Product 472,Toys & Games,54.46
729,Product 729,Books,88.86
585,Product 585,Health & Beauty,38.84
634,Product 634,Health & Beauty,74.33
165,Product 165,Health & Beauty,71.04
724,Product 724,Electronics,77.79
839,Product 839,Health & Beauty,72.29
281,Product 281,Fashion,46.75
886,Product 886,Electronics,80.32
791,Product 791,Home,22.74
279,Product 279,Fashion,59.39
251,Product 251,Home,12.51
195,Product 195,Books,29.03
343,Product 343,Fashion,10.37
342,Product 342,Toys & Games,49.21
305,Product 305,Electronics,8.73
490,Product 490,Home,66.03
39,Product 39,Fashion,13.04
504,Product 504,Electronics,85.64
369,Product 369,Home,7.86
158,Product 158,Books,13.86
231,Product 231,Toys & Games,27.69
960,Product 960,Health & Beauty,70.36
211,Product 211,Books,31.02
268,Product 268,Toys & Games,94.42
518,Product 518,Electronics,8.67
985,Product 985,Home,44.33
322,Product 322,Home,7.31
908,Product 908,Toys & Games,94.02
266,Product 266,Toys & Games,35.04
529,Product 529,Electronics,92.3
865,Product 865,Fashion,89.2
414,Product 414,Books,41.77
415,Product 415,Health & Beauty,5.58
835,Product 835,Books,21.09
903,Product 903,Toys & Games,10.92
583,Product 583,Toys & Games,78.65
668,Product 668,Home,95.48
432,Product 432,Fashion,51.67
581,Product 581,Home,8.19
81,Product 81,Electronics,16.54
295,Product 295,Toys & Games,72.44
230,Product 230,Books,21.69
170,Product 170,Health & Beauty,63.0
343,Product 343,Electronics,69.09
380,Product 380,Health & Beauty,38.02
650,Product 650,Home,56.68
666,Product 666,Health & Beauty,54.48
983,Product 983,Home,80.89
171,Product 171,Toys & Games,51.09
715,Product 715,Electronics,74.11
949,Product 949,Health & Beauty,68.68
222,Product 222,Home,80.82
598,Product 598,Books,95.25
616,Product 616,Books,49.63
151,Product 151,Fashion,27.04
269,Product 269,Toys & Games,27.23
284,Product 284,Health & Beauty,12.65
674,Product 674,Toys & Games,99.26
11,Product 11,Toys & Games,80.49
32,Product 32,Books,19.18
510,Product 510,Toys & Games,14.77
979,Product 979,Health & Beauty,54.91
231,Product 231,Books,99.3
693,Product 693,Electronics,98.63
724,Product 724,Fashion,38.64
634,Product 634,Electronics,18.38
73,Product 73,Toys & Games,6.13
225,Product 225,Books,19.08
854,Product 854,Health & Beauty,71.55
406,Product 406,Health & Beauty,29.79
222,Product 222,Books,31.77
598,Product 598,Fashion,21.85
920,Product 920,Fashion,29.54
657,Product 657,Electronics,48.83
801,Product 801,Electronics,76.43
420,Product 420,Home,31.24
985,Product 985,Fashion,77.6
549,Product 549,Health & Beauty,38.47
215,Product 215,Electronics,27.27
519,Product 519,Electronics,11.88
946,Product 946,Home,29.13
569,Product 569,Fashion,75.99
814,Product 814,Toys & Games,75.25
112,Product 112,Toys & Games,69.92
976,Product 976,Books,64.61
365,Product 365,Electronics,56.89
409,Product 409,Books,59.88
496,Product 496,Home,77.64
169,Product 169,Fashion,58.88
221,Product 221,Books,90.01
841,Product 841,Home,70.13
399,Product 399,Fashion,59.95
882,Product 882,Home,20.11
756,Product 756,Fashion,85.11
40,Product 40,Health & Beauty,78.98
137,Product 137,Electronics,80.24
807,Product 807,Toys & Games,42.62
249,Product 249,Books,54.32
106,Product 106,Toys & Games,27.29
643,Product 643,Electronics,30.09
437,Product 437,Books,47.24
640,Product 640,Toys & Games,9.65
297,Product 297,Health & Beauty,99.6
750,Product 750,Electronics,36.12
51,Product 51,Health & Beauty,18.53
146,Product 146,Health & Beauty,88.69
412,Product 412,Health & Beauty,56.4
313,Product 313,Home,61.1
195,Product 195,Home,35.52
748,Product 748,Books,88.93
434,Product 434,Books,73.8
42,Product 42,Home,60.57
489,Product 489,Toys & Games,46.03
809,Product 809,Toys & Games,86.64
102,Product 102,Books,62.38
628,Product 628,Books,23.97
744,Product 744,Books,5.14
285,Product 285,Electronics,93.21
908,Product 908,Toys & Games,36.64
515,Product 515,Books,97.4
498,Product 498,Home,61.48
510,Product 510,Health & Beauty,78.64
981,Product 981,Toys & Games,27.64
363,Product 363,Books,81.82
538,Product 538,Books,80.93
371,Product 371,Fashion,14.27
568,Product 568,Home,66.26
19,Product 19,Home,85.37
824,Product 824,Health & Beauty,68.55
474,Product 474,Fashion,24.58
630,Product 630,Fashion,84.68
102,Product 102,Fashion,99.02
999,Product 999,Home,41.59
227,Product 227,Electronics,70.28
755,Product 755,Home,61.29
47,Product 47,Books,54.53
706,Product 706,Electronics,67.94
818,Product 818,Books,64.51
452,Product 452,Books,61.25
940,Product 940,Home,66.51
660,Product 660,Books,69.78
99,Product 99,Home,20.03
162,Product 162,Books,78.66
494,Product 494,Toys & Games,92.37
89,Product 89,Fashion,15.18
285,Product 285,Toys & Games,80.5
230,Product 230,Home,68.28
778,Product 778,Books,56.0
396,Product 396,Health & Beauty,35.4
709,Product 709,Fashion,65.15
905,Product 905,Health & Beauty,97.34
403,Product 403,Health & Beauty,53.57
797,Product 797,Electronics,43.99
372,Product 372,Toys & Games,61.37
543,Product 543,Fashion,19.96
649,Product 649,Health & Beauty,94.55
801,Product 801,Toys & Games,35.98
101,Product 101,Home,6.61
71,Product 71,Fashion,29.49
658,Product 658,Toys & Games,26.69
190,Product 190,Electronics,90.47
447,Product 447,Toys & Games,69.78
577,Product 577,Toys & Games,95.39
879,Product 879,Books,17.84
69,Product 69,Fashion,86.5
820,Product 820,Home,74.14
88,Product 88,Fashion,25.71
657,Product 657,Health & Beauty,84.4
565,Product 565,Health & Beauty,16.48
200,Product 200,Books,72.71
908,Product 908,Books,25.93
731,Product 731,Books,75.24
582,Product 582,Home,7.13
903,Product 903,Toys & Games,76.18
563,Product 563,Toys & Games,9.26
946,Product 946,Books,6.9
594,Product 594,Toys & Games,84.73
900,Product 900,Fashion,8.32
260,Product 260,Electronics,17.47
696,Product 696,Toys & Games,80.62
758,Product 758,Toys & Games,16.56
367,Product 367,Books,71.3
102,Product 102,Electronics,86.66
37,Product 37,Home,64.31
272,Product 272,Toys & Games,92.4
294,Product 294,Books,73.6
63,Product 63,Home,24.66
372,Product 372,Toys & Games,80.71
50,Product 50,Books,62.75
307,Product 307,Health & Beauty,86.58
332,Product 332,Toys & Games,61.65
198,Product 198,Toys & Games,29.09
117,Product 117,Electronics,90.36
711,Product 711,Home,57.6
934,Product 934,Home,62.54
86,Product 86,Toys & Games,29.12
769,Product 769,Books,93.16
571,Product 571,Books,5.52
500,Product 500,Books,29.81
862,Product 862,Electronics,8.74
98,Product 98,Electronics,60.69
463,Product 463,Health & Beauty,83.21
432,Product 432,Health & Beauty,5.65
295,Product 295,Toys & Games,93.6
296,Product 296,Electronics,95.33
261,Product 261,Health & Beauty,58.1
150,Product 150,Electronics,20.84
727,Product 727,Health & Beauty,36.38
865,Product 865,Health & Beauty,19.4
718,Product 718,Toys & Games,5.76
868,Product 868,Books,67.14
78,Product 78,Books,52.08
381,Product 381,Health & Beauty,80.28
467,Product 467,Books,50.88
677,Product 677,Health & Beauty,83.66
290,Product 290,Fashion,57.78
429,Product 429,Home,51.14
187,Product 187,Toys & Games,44.02
695,Product 695,Electronics,55.52
881,Product 881,Health & Beauty,88.77
162,Product 162,Home,44.79
975,Product 975,Electronics,74.85
462,Product 462,Health & Beauty,79.23
169,Product 169,Fashion,43.35
85,Product 85,Toys & Games,28.89
854,Product 854,Fashion,51.58
593,Product 593,Books,73.26
685,Product 685,Fashion,39.56
708,Product 708,Electronics,77.63
690,Product 690,Electronics,39.49
351,Product 351,Books,48.4
389,Product 389,Toys & Games,43.76
349,Product 349,Health & Beauty,51.76
836,Product 836,Home,87.65
120,Product 120,Toys & Games,69.6
141,Product 141,Health & Beauty,72.93
439,Product 439,Books,75.83
990,Product 990,Health & Beauty,71.86
769,Product 769,Fashion,38.41
81,Product 81,Home,10.65
665,Product 665,Health & Beauty,20.51
486,Product 486,Health & Beauty,91.97
987,Product 987,Fashion,17.06
503,Product 503,Fashion,80.32
375,Product 375,Home,85.8
182,Product 182,Toys & Games,39.96
412,Product 412,Fashion,18.26
625,Product 625,Home,13.41
827,Product 827,Toys & Games,34.46
462,Product 462,Fashion,92.02
729,Product 729,Toys & Games,39.36
210,Product 210,Electronics,6.87
682,Product 682,Health & Beauty,47.92
414,Product 414,Health & Beauty,36.74
15,Product 15,Health & Beauty,74.47
782,Product 782,Health & Beauty,7.33
336,Product 336,Home,44.31
598,Product 598,Electronics,21.58
456,Product 456,Toys & Games,21.63
203,Product 203,Home,43.91
518,Product 518,Fashion,86.3
492,Product 492,Fashion,15.24
268,Product 268,Home,85.59
958,Product 958,Toys & Games,40.11
681,Product 681,Books,49.71
134,Product 134,Toys & Games,9.56
638,Product 638,Electronics,68.33
397,Product 397,Electronics,40.18
219,Product 219,Toys & Games,6.14
153,Product 153,Electronics,22.76
602,Product 602,Fashion,50.33
754,Product 754,Fashion,65.31
740,Product 740,Books,18.81
250,Product 250,Electronics,28.84
288,Product 288,Fashion,62.14
478,Product 478,Home,9.94
679,Product 679,Health & Beauty,38.28
914,Product 914,Home,99.96
647,Product 647,Home,56.01
417,Product 417,Health & Beauty,32.44
769,Product 769,Home,89.58
968,Product 968,Health & Beauty,46.35
589,Product 589,Electronics,50.41
9,Product 9,Electronics,36.75
597,Product 597,Health & Beauty,22.76
590,Product 590,Toys & Games,79.7
782,Product 782,Electronics,78.1
562,Product 562,Toys & Games,93.33
1,Product 1,Home,90.71
16,Product 16,Home,74.51
913,Product 913,Fashion,90.13
981,Product 981,Fashion,66.45
654,Product 654,Home,88.24
779,Product 779,Home,95.02
116,Product 116,Home,41.45
245,Product 245,Toys & Games,90.99
448,Product 448,Health & Beauty,85.58
786,Product 786,Electronics,43.94
456,Product 456,Home,30.55
408,Product 408,Fashion,81.3
426,Product 426,Fashion,70.95
751,Product 751,Books,20.37
368,Product 368,Fashion,94.89
355,Product 355,Books,68.47
8,Product 8,Toys & Games,43.61
214,Product 214,Toys & Games,16.93
815,Product 815,Books,7.38
703,Product 703,Health & Beauty,61.36
628,Product 628,Health & Beauty,61.09
337,Product 337,Books,20.33
870,Product 870,Books,59.85
476,Product 476,Fashion,65.85
255,Product 255,Toys & Games,10.81
24,Product 24,Health & Beauty,27.73
654,Product 654,Electronics,27.41
294,Product 294,Electronics,58.47
746,Product 746,Fashion,17.61
211,Product 211,Toys & Games,75.9
253,Product 253,Books,35.33
371,Product 371,Home,49.94
821,Product 821,Books,85.04
777,Product 777,Fashion,57.65
806,Product 806,Fashion,26.02
808,Product 808,Toys & Games,72.46
708,Product 708,Health & Beauty,67.29
752,Product 752,Books,90.32
205,Product 205,Home,90.36
799,Product 799,Toys & Games,36.47
981,Product 981,Books,77.97
922,Product 922,Home,47.94
662,Product 662,Home,91.76
14,Product 14,Electronics,23.91
40,Product 40,Electronics,91.64
472,Product 472,Books,16.41
100,Product 100,Home,8.24
923,Product 923,Toys & Games,22.49
187,Product 187,Health & Beauty,53.84
976,Product 976,Health & Beauty,48.98
467,Product 467,Fashion,21.66
742,Product 742,Fashion,89.95
776,Product 776,Electronics,16.62
577,Product 577,Books,41.66
105,Product 105,Health & Beauty,5.15
845,Product 845,Home,29.63
715,Product 715,Health & Beauty,74.11
439,Product 439,Books,34.17
755,Product 755,Toys & Games,56.59
720,Product 720,Electronics,19.68
818,Product 818,Health & Beauty,69.44
773,Product 773,Home,79.37
467,Product 467,Home,57.06
366,Product 366,Health & Beauty,76.15
322,Product 322,Electronics,20.3
493,Product 493,Books,59.29
541,Product 541,Toys & Games,68.15
97,Product 97,Home,88.27
735,Product 735,Toys & Games,92.18
782,Product 782,Health & Beauty,21.74
972,Product 972,Fashion,94.23
982,Product 982,Home,37.01
242,Product 242,Fashion,15.91
676,Product 676,Electronics,23.25
561,Product 561,Electronics,56.53
579,Product 579,Health & Beauty,23.05
962,Product 962,Toys & Games,78.96
18,Product 18,Electronics,91.93
755,Product 755,Health & Beauty,67.98
310,Product 310,Books,7.29
223,Product 223,Health & Beauty,25.19
747,Product 747,Fashion,79.86
93,Product 93,Home,96.19
588,Product 588,Health & Beauty,36.19
472,Product 472,Electronics,16.6
987,Product 987,Books,66.53
814,Product 814,Home,35.1
410,Product 410,Books,65.79
559,Product 559,Fashion,21.09
175,Product 175,Home,91.42
375,Product 375,Fashion,49.31
863,Product 863,Books,51.61
506,Product 506,Fashion,14.94
505,Product 505,Toys & Games,86.67
12,Product 12,Electronics,53.59
732,Product 732,Electronics,58.64
599,Product 599,Home,83.19
847,Product 847,Fashion,30.93
808,Product 808,Home,9.29
969,Product 969,Fashion,97.66
827,Product 827,Electronics,65.58
213,Product 213,Electronics,28.4
946,Product 946,Electronics,44.55
431,Product 431,Electronics,56.57
471,Product 471,Health & Beauty,33.55
546,Product 546,Fashion,81.04
143,Product 143,Books,17.66
960,Product 960,Books,44.36
153,Product 153,Books,25.29
13,Product 13,Fashion,83.38
561,Product 561,Books,91.09
559,Product 559,Home,95.87
386,Product 386,Health & Beauty,36.69
229,Product 229,Books,21.36
730,Product 730,Health & Beauty,76.44
356,Product 356,Home,64.89
536,Product 536,Home,90.93
939,Product 939,Electronics,65.47
413,Product 413,Books,13.77
211,Product 211,Toys & Games,13.73
101,Product 101,Home,45.29
165,Product 165,Toys & Games,83.22
350,Product 350,Toys & Games,5.35
124,Product 124,Books,86.25
656,Product 656,Fashion,30.15
568,Product 568,Electronics,66.68
3,Product 3,Health & Beauty,74.05
144,Product 144,Home,17.89
951,Product 951,Electronics,85.43
278,Product 278,Home,90.83
469,Product 469,Health & Beauty,50.45
717,Product 717,Books,55.65
845,Product 845,Health & Beauty,24.81
563,Product 563,Fashion,43.81
535,Product 535,Electronics,37.43
22,Product 22,Toys & Games,85.8
638,Product 638,Electronics,14.86
552,Product 552,Fashion,79.48
573,Product 573,Health & Beauty,73.51
917,Product 917,Electronics,87.55
398,Product 398,Home,7.72
306,Product 306,Toys & Games,34.85
948,Product 948,Health & Beauty,29.41
244,Product 244,Fashion,32.5
227,Product 227,Books,66.25
651,Product 651,Health & Beauty,27.98
995,Product 995,Health & Beauty,12.84
561,Product 561,Fashion,90.46
281,Product 281,Fashion,98.03
251,Product 251,Toys & Games,46.78
370,Product 370,Home,93.43
297,Product 297,Toys & Games,66.09
427,Product 427,Books,31.52
768,Product 768,Health & Beauty,97.41
103,Product 103,Home,76.06
904,Product 904,Toys & Games,92.01
329,Product 329,Electronics,44.17
131,Product 131,Home,38.96
384,Product 384,Health & Beauty,96.86
372,Product 372,Health & Beauty,48.88
853,Product 853,Electronics,35.28
364,Product 364,Electronics,79.73
945,Product 945,Fashion,7.84
76,Product 76,Books,53.72
651,Product 651,Home,28.52
494,Product 494,Electronics,55.14
567,Product 567,Toys & Games,36.32
665,Product 665,Electronics,65.92
163,Product 163,Toys & Games,53.04
765,Product 765,Health & Beauty,60.19
240,Product 240,Fashion,26.64
364,Product 364,Electronics,36.81
268,Product 268,Fashion,33.79
268,Product 268,Home,77.25
592,Product 592,Electronics,28.89
116,Product 116,Books,25.77
653,Product 653,Electronics,26.61
997,Product 997,Toys & Games,69.77
473,Product 473,Fashion,59.05
853,Product 853,Books,15.61
102,Product 102,Home,69.44
82,Product 82,Fashion,79.13
759,Product 759,Home,22.39
445,Product 445,Electronics,47.17
919,Product 919,Home,52.13
720,Product 720,Books,23.07
7,Product 7,Health & Beauty,6.7
492,Product 492,Electronics,13.3
561,Product 561,Toys & Games,16.08
394,Product 394,Electronics,61.84
981,Product 981,Health & Beauty,92.48
878,Product 878,Home,71.83
858,Product 858,Fashion,11.56
339,Product 339,Books,81.77
975,Product 975,Fashion,38.9
656,Product 656,Electronics,97.66
207,Product 207,Home,68.85
850,Product 850,Electronics,22.24
183,Product 183,Home,89.43
607,Product 607,Fashion,10.93
259,Product 259,Fashion,67.21
520,Product 520,Books,88.1
899,Product 899,Health & Beauty,83.21
11,Product 11,Health & Beauty,95.08
431,Product 431,Health & Beauty,62.3
674,Product 674,Home,97.19
316,Product 316,Health & Beauty,30.4
148,Product 148,Fashion,14.97
467,Product 467,Books,5.2
12,Product 12,Fashion,61.98
481,Product 481,Books,90.84
79,Product 79,Electronics,69.12
217,Product 217,Toys & Games,56.22
760,Product 760,Electronics,27.31
886,Product 886,Books,90.19
549,Product 549,Home,31.35
697,Product 697,Home,22.04
974,Product 974,Books,41.09
316,Product 316,Fashion,12.0
653,Product 653,Electronics,66.21
420,Product 420,Books,92.49
326,Product 326,Home,46.92
801,Product 801,Books,46.92
539,Product 539,Home,94.83
857,Product 857,Fashion,44.4
700,Product 700,Electronics,43.86
880,Product 880,Toys & Games,35.05
469,Product 469,Toys & Games,96.14
212,Product 212,Toys & Games,57.3
344,Product 344,Toys & Games,85.43
529,Product 529,Books,36.66
771,Product 771,Home,53.42
876,Product 876,Books,83.95
545,Product 545,Fashion,53.67
272,Product 272,Health & Beauty,89.84
471,Product 471,Electronics,24.83
419,Product 419,Books,86.84
478,Product 478,Fashion,89.69
224,Product 224,Home,17.53
119,Product 119,Health & Beauty,70.78
792,Product 792,Home,73.74
634,Product 634,Books,62.77
344,Product 344,Electronics,7.82
448,Product 448,Electronics,74.09
997,Product 997,Fashion,24.54
51,Product 51,Home,98.11
856,Product 856,Health & Beauty,74.76
720,Product 720,Health & Beauty,72.17
393,Product 393,Home,79.02
940,Product 940,Home,23.18
286,Product 286,Electronics,81.72
346,Product 346,Books,68.83
552,Product 552,Fashion,13.97
492,Product 492,Electronics,75.01
128,Product 128,Toys & Games,85.16
985,Product 985,Health & Beauty,70.29
973,Product 973,Fashion,47.8
517,Product 517,Fashion,45.27
650,Product 650,Home,10.48
498,Product 498,Toys & Games,98.78
116,Product 116,Home,19.07
452,Product 452,Toys & Games,46.35
4,Product 4,Books,77.2
96,Product 96,Health & Beauty,40.1
510,Product 510,Books,17.65
466,Product 466,Toys & Games,62.25
588,Product 588,Toys & Games,96.73
486,Product 486,Books,10.91
831,Product 831,Electronics,6.63
809,Product 809,Home,75.06
911,Product 911,Electronics,34.45
1,Product 1,Books,14.96
740,Product 740,Fashion,31.16
101,Product 101,Electronics,75.98
34,Product 34,Books,21.01
446,Product 446,Toys & Games,39.0
555,Product 555,Toys & Games,42.98
427,Product 427,Books,12.15
420,Product 420,Electronics,22.16
476,Product 476,Fashion,17.38
822,Product 822,Toys & Games,19.19
447,Product 447,Home,21.33
822,Product 822,Books,75.57
934,Product 934,Home,65.55
979,Product 979,Home,48.58
165,Product 165,Electronics,41.47
827,Product 827,Electronics,37.72
482,Product 482,Toys & Games,63.38
127,Product 127,Health & Beauty,36.63
799,Product 799,Home,59.36
248,Product 248,Health & Beauty,22.58
392,Product 392,Home,65.52
200,Product 200,Health & Beauty,65.06
305,Product 305,Toys & Games,82.86
210,Product 210,Toys & Games,70.07
678,Product 678,Health & Beauty,93.14
728,Product 728,Home,38.45
148,Product 148,Health & Beauty,79.68
797,Product 797,Fashion,67.11
644,Product 644,Fashion,10.64
402,Product 402,Electronics,61.49
154,Product 154,Health & Beauty,78.6
779,Product 779,Electronics,73.3
457,Product 457,Books,31.13
243,Product 243,Books,91.67
346,Product 346,Toys & Games,86.39
428,Product 428,Toys & Games,34.35
661,Product 661,Electronics,57.48
965,Product 965,Toys & Games,62.1
194,Product 194,Fashion,70.2
402,Product 402,Electronics,75.89
121,Product 121,Electronics,36.34
232,Product 232,Toys & Games,79.02
20,Product 20,Health & Beauty,26.93
707,Product 707,Books,46.16
141,Product 141,Fashion,35.95
773,Product 773,Electronics,27.61
536,Product 536,Electronics,6.67
164,Product 164,Toys & Games,60.44
