review_id,product_id,rating,review_date
5910,440,4,2022-12-18
2654,410,1,2021-05-18
2728,331,4,2022-04-06
7664,41,1,2022-03-30
4617,523,4,2020-06-11
8676,60,1,2020-05-24
2871,308,3,2022-05-23
8868,834,5,2020-07-30
7416,881,1,2022-08-28
160,59,1,2021-01-27
5282,428,3,2022-06-11
3998,711,3,2022-01-03
8249,662,4,2021-02-27
5891,65,4,2020-05-16
8223,462,5,2020-04-26
3981,495,1,2020-10-06
3807,868,1,2020-11-04
9780,693,3,2022-10-03
9737,328,4,2021-05-29
4062,968,3,2020-10-05
5639,396,5,2020-12-02
5369,696,4,2022-05-07
8414,768,3,2021-02-02
5529,251,2,2021-08-16
4862,997,1,2020-10-27
6402,741,3,2022-03-22
3392,555,1,2020-05-24
8609,862,1,2021-02-07
2738,50,1,2021-12-27
6496,522,2,2020-02-22
1185,583,3,2022-03-26
6537,770,1,2022-10-31
7279,106,4,2021-05-17
5013,71,3,2020-09-25
1284,226,4,2020-08-07
9743,636,4,2022-11-29
8009,279,1,2022-04-09
961,141,5,2022-10-09
5589,18,2,2021-12-08
8064,454,2,2022-09-15
4729,828,3,2020-11-09
5543,447,1,2021-01-17
3706,484,3,2022-12-13
8178,107,1,2021-10-04
9111,898,3,2020-02-04
2968,207,5,2020-10-11
6311,520,1,2020-09-03
7069,282,3,2021-01-25
905,561,1,2020-06-24
9302,123,2,2020-01-27
2237,98,5,2022-05-06
2020,474,4,2021-03-09
8627,304,5,2021-08-09
9459,92,1,2020-02-11
2753,314,4,2020-01-14
2178,691,5,2020-02-23
9942,997,5,2020-10-17
1380,659,4,2020-12-12
2920,296,5,2020-10-30
3082,330,2,2020-04-05
637,915,3,2022-09-18
6825,361,5,2021-02-04
7044,421,5,2022-02-17
3239,677,5,2022-01-22
4715,57,1,2021-10-03
8839,159,4,2020-01-31
6069,499,4,2022-10-13
4480,322,5,2022-03-08
6263,892,2,2022-09-22
94,938,4,2020-06-19
4099,516,3,2022-08-26
9504,221,5,2021-07-08
7573,449,4,2022-06-29
845,604,5,2021-01-22
2266,772,3,2020-08-30
9870,586,2,2022-08-16
5869,121,5,2020-12-30
8046,15,1,2020-05-01
1680,931,2,2020-04-07
5548,589,4,2022-09-13
3009,726,5,2021-11-26
5951,64,4,2021-07-29
2762,871,1,2020-03-08
3203,825,3,2021-08-05
5531,182,1,2022-10-08
470,503,4,2020-09-03
1175,526,2,2021-10-18
5113,899,1,2022-09-08
9359,36,4,2020-08-29
2063,721,2,2020-11-11
2878,15,5,2020-10-18
2056,11,4,2022-01-17
9933,448,5,2022-04-01
8895,518,2,2021-04-24
1466,829,1,2022-10-18
2528,387,3,2022-02-26
7024,479,4,2022-02-14
8061,374,1,2020-01-27
5522,51,3,2022-02-10
9621,480,2,2022-03-28
5631,516,5,2021-08-26
6849,50,3,2022-05-18
9128,443,1,2021-04-01
3957,924,2,2021-10-12
6093,1000,3,2020-11-01
4561,581,2,2022-08-08
1475,122,1,2021-03-26
784,765,4,2022-07-19
4277,746,3,2020-05-02
1122,650,2,2021-08-26
5096,525,2,2021-04-14
7634,448,5,2020-01-29
9760,848,3,2022-09-14
5336,762,2,2020-03-20
8347,729,5,2020-06-09
9051,673,4,2020-01-26
3450,426,2,2020-05-29
5718,191,2,2020-08-16
4009,591,5,2022-08-29
318,721,5,2020-02-05
2988,752,1,2021-04-04
1653,350,1,2020-09-30
4778,795,1,2020-03-15
7776,55,3,2022-08-20
3956,719,5,2020-12-12
6706,572,2,2022-03-02
4125,630,2,2020-08-11
8252,144,5,2021-12-10
9596,664,5,2022-12-07
7635,980,4,2020-03-30
306,228,5,2021-07-22
8551,122,5,2021-04-18
3251,522,1,2021-12-20
5302,515,4,2021-01-19
584,409,1,2022-03-09
4725,218,2,2021-07-03
9412,45,5,2021-08-23
996,602,1,2022-08-19
2544,451,5,2021-05-22
2306,193,2,2022-01-12
1801,549,3,2020-04-25
9004,645,3,2022-09-21
7222,602,1,2021-01-05
7442,187,3,2022-05-29
5258,292,4,2020-04-27
1559,787,5,2021-12-10
4638,651,2,2020-03-04
5991,252,3,2020-10-23
3738,267,5,2021-02-08
5761,79,3,2020-06-01
6767,20,4,2021-09-02
8415,965,3,2022-09-15
3425,430,3,2021-06-29
6901,665,3,2022-03-17
7883,989,5,2021-09-20
2920,86,4,2021-03-28
3874,665,3,2022-06-07
3879,639,2,2021-08-05
892,112,5,2020-06-11
9288,1000,5,2022-08-07
8557,794,5,2022-05-21
8948,912,4,2022-11-08
5521,880,1,2022-03-29
8191,502,2,2022-06-07
1270,848,1,2020-02-19
3529,481,1,2022-09-03
9267,417,1,2020-05-18
4472,972,3,2022-11-14
1288,574,3,2020-12-09
5248,551,3,2022-09-26
1323,606,5,2022-02-12
2010,474,1,2020-01-11
8044,110,2,2021-10-13
2507,266,4,2022-07-30
5801,228,4,2020-11-15
793,497,4,2020-12-23
1782,453,3,2022-09-08
390,159,3,2021-03-05
6857,920,2,2021-07-09
5933,198,1,2020-03-10
2753,266,4,2021-05-22
7908,852,3,2020-07-06
4444,623,4,2020-02-14
6719,698,5,2021-07-11
4507,465,3,2022-11-18
3028,718,3,2020-09-15
33,728,2,2022-09-17
3352,300,5,2022-03-10
1897,989,1,2020-11-28
6325,921,5,2021-05-22
1881,736,3,2021-04-28
8305,792,4,2020-02-19
5852,228,5,2021-01-18
8088,236,5,2022-03-22
5880,303,3,2021-01-17
5367,980,4,2022-11-07
4878,694,2,2022-08-11
8023,449,5,2022-02-13
2346,282,4,2020-06-24
9297,734,3,2022-05-20
8380,866,2,2021-12-23
6991,795,4,2021-03-07
3067,208,2,2022-08-29
8544,742,2,2022-04-16
9618,807,4,2022-10-05
262,151,3,2021-05-22
6605,433,3,2021-01-26
1369,644,3,2022-05-24
8140,980,4,2022-07-15
3112,72,4,2021-01-15
9631,151,5,2020-02-23
2281,661,5,2021-12-13
6988,859,1,2021-05-29
5044,407,1,2021-10-12
8307,266,1,2021-12-21
9289,285,5,2020-09-14
88,448,3,2022-01-22
6797,288,1,2022-05-07
7894,96,1,2020-06-11
7057,395,1,2021-01-07
3703,356,5,2021-06-05
7305,167,1,2022-09-09
2441,732,4,2022-03-16
957,294,3,2021-06-01
2665,545,2,2021-08-02
367,90,1,2022-07-08
4677,753,3,2021-10-16
2994,597,2,2021-06-09
4683,894,3,2022-12-27
608,800,2,2022-04-26
5189,770,2,2022-04-17
5522,223,5,2020-04-14
9010,369,4,2022-03-31
5514,147,2,2022-04-14
312,6,4,2021-04-10
6929,990,3,2020-08-01
4130,77,4,2021-07-22
6068,243,5,2020-12-30
8332,168,5,2022-02-08
2877,652,3,2022-09-12
6945,228,2,2020-08-03
5742,534,3,2022-10-08
9253,554,5,2021-03-10
1391,652,1,2020-05-10
3363,483,1,2020-08-12
4093,773,1,2021-05-21
8736,214,1,2020-05-24
848,445,5,2021-03-05
3122,58,1,2022-04-16
6307,806,5,2020-03-06
4901,44,5,2020-01-24
9156,802,4,2021-12-22
8367,319,1,2020-04-26
997,197,3,2020-03-29
6848,368,4,2021-06-30
1071,511,5,2022-09-18
210,449,2,2022-04-26
5680,611,1,2020-02-26
4357,605,1,2021-10-02
2806,791,5,2022-04-19
5492,286,4,2022-03-27
4425,634,2,2021-02-18
1318,677,2,2020-02-17
9303,729,5,2022-01-02
1700,351,1,2020-12-22
2927,348,4,2022-11-30
1749,720,2,2020-05-09
7844,554,4,2022-09-06
8011,177,4,2022-04-05
9116,13,4,2022-10-28
9277,24,2,2020-01-25
552,673,2,2020-10-26
4888,489,5,2021-06-06
6133,534,1,2021-08-03
207,238,2,2020-09-07
6147,457,3,2022-03-27
1145,460,4,2020-08-13
5449,384,4,2022-10-03
4117,945,1,2021-08-16
8735,172,2,2020-02-25
6346,416,4,2021-11-28
7598,160,1,2020-07-01
1953,965,5,2022-06-02
1647,721,3,2021-12-11
9864,250,1,2022-07-20
7378,402,2,2021-05-19
4259,958,5,2020-04-03
4490,443,3,2020-09-22
9446,416,2,2021-03-14
5990,346,4,2020-09-20
5521,779,5,2022-03-24
9950,884,5,2020-10-20
907,375,4,2021-01-16
5079,70,4,2022-08-18
588,493,5,2021-09-21
1098,255,3,2020-08-15
9081,788,5,2020-11-04
6492,537,3,2021-06-17
1274,152,5,2022-08-04
2182,625,3,2021-12-23
3955,346,4,2020-03-11
2936,987,3,2020-09-18
1675,380,1,2021-08-01
2410,860,1,2021-10-01
386,967,1,2020-06-21
2766,946,1,2022-11-02
304,434,1,2020-07-12
5917,653,5,2022-06-20
124,435,5,2021-10-13
2181,558,5,2021-07-26
6567,812,3,2021-12-28
9413,138,1,2022-05-03
9950,344,2,2022-07-15
6696,352,1,2021-05-22
5688,591,4,2020-06-03
2847,131,1,2021-07-09
6543,33,4,2022-09-26
1194,874,3,2020-02-18
4440,362,1,2021-12-09
4918,919,4,2021-07-27
1601,806,1,2021-04-04
7508,380,5,2022-09-26
5836,975,3,2022-02-19
2388,969,5,2020-07-30
456,815,4,2021-03-19
1686,756,2,2022-11-09
7619,594,4,2020-07-03
9894,183,1,2021-10-03
7316,342,2,2020-06-11
892,277,3,2022-03-06
1062,380,3,2020-05-20
2024,1000,4,2022-06-16
9288,345,2,2020-09-29
6888,627,3,2020-06-17
7053,1000,5,2022-12-02
2749,642,4,2022-12-28
1056,693,3,2022-12-13
8967,263,5,2020-11-03
741,250,4,2020-10-07
3708,377,5,2022-09-09
2928,826,5,2021-01-22
8287,884,2,2022-07-08
8546,933,2,2021-09-24
5552,253,4,2021-04-11
2345,424,1,2021-04-21
4160,632,2,2020-01-05
8838,292,1,2021-12-08
2363,513,2,2020-04-05
6722,286,2,2020-11-03
7057,291,1,2021-12-09
5834,543,2,2021-12-20
7049,554,5,2020-02-17
6851,394,4,2020-05-18
40,477,5,2020-07-31
7744,802,1,2022-02-16
8017,977,3,2021-07-26
1912,984,5,2022-06-05
1208,438,4,2021-10-07
1222,984,1,2021-03-12
4191,847,2,2020-09-04
6983,324,2,2022-08-02
4367,314,1,2022-02-21
5319,797,1,2020-03-26
738,617,5,2021-05-03
5784,431,2,2021-05-14
9989,659,4,2021-04-17
7581,265,3,2020-08-28
4472,552,5,2021-03-29
6745,748,1,2020-09-13
4930,331,3,2022-11-18
5072,965,4,2022-04-28
3547,783,2,2021-06-20
2537,207,2,2022-09-25
323,432,1,2020-08-31
5982,477,4,2020-12-19
7673,602,4,2022-10-02
8520,942,1,2022-01-31
7292,706,3,2020-02-16
172,423,1,2021-11-29
6682,112,4,2020-09-17
5728,49,2,2021-01-27
5786,216,4,2021-09-17
5140,389,4,2020-02-16
9364,460,2,2022-05-30
3244,455,3,2022-03-09
2081,409,3,2022-12-14
2916,334,3,2021-09-26
4740,851,3,2020-04-25
7901,742,3,2020-09-20
3189,856,3,2022-11-09
5929,18,2,2021-08-31
9274,248,4,2020-05-23
9381,660,1,2020-06-25
889,143,4,2020-11-03
8534,428,1,2022-10-12
4167,530,5,2021-10-07
9984,465,2,2021-02-11
9459,289,2,2020-08-13
5372,991,4,2022-11-27
8725,6,5,2021-03-07
6002,616,4,2022-02-15
9227,531,3,2020-10-03
7293,575,5,2021-09-11
5601,388,1,2020-11-10
1368,287,4,2021-04-01
2660,907,5,2021-09-10
2348,714,4,2022-09-15
2628,280,1,2022-02-21
5330,534,2,2020-11-03
2057,825,1,2020-02-11
3670,355,4,2020-04-10
6754,615,3,2021-12-23
1108,183,4,2021-07-20
7981,763,3,2020-11-22
9397,181,5,2021-09-09
8000,987,1,2021-11-07
9087,696,2,2020-02-19
1747,720,3,2020-05-23
372,184,2,2021-08-02
7362,306,4,2022-04-14
4427,755,2,2020-11-10
5495,225,4,2022-02-24
9275,525,4,2020-11-29
5631,239,5,2021-08-01
9590,34,5,2021-12-26
2999,101,2,2020-12-12
5325,13,5,2022-02-04
4519,143,3,2020-04-23
7586,948,5,2020-10-24
3176,728,5,2021-08-03
9201,838,4,2022-09-08
1575,325,4,2021-07-22
3012,740,2,2021-08-22
6323,878,5,2021-11-12
4416,425,1,2021-01-10
3921,276,5,2022-03-14
7349,570,4,2020-08-21
573,599,4,2022-03-10
6488,279,3,2020-06-01
924,28,2,2022-11-17
6408,492,2,2021-08-22
8544,288,1,2021-10-28
4961,157,1,2021-04-29
2709,512,3,2022-08-09
6391,937,1,2021-07-05
1204,488,5,2021-11-17
1898,268,3,2022-02-27
5224,759,1,2022-05-09
4600,419,1,2020-12-23
3003,65,5,2021-02-24
8500,367,5,2022-11-04
6443,475,3,2021-07-20
18,287,4,2021-07-23
3722,4,2,2020-11-17
5735,657,3,2020-05-02
1079,779,2,2021-07-06
8223,869,2,2022-08-21
8749,141,2,2020-07-17
6279,193,5,2020-04-23
2147,112,4,2021-02-03
6581,232,4,2020-11-09
1068,518,1,2020-06-11
50,188,5,2020-03-22
4624,501,3,2021-10-15
3314,582,4,2022-03-25
4839,84,1,2021-06-28
4893,84,5,2022-07-28
5226,794,2,2021-10-16
7786,239,5,2020-09-26
5819,495,2,2022-03-17
3125,106,5,2020-09-14
820,853,4,2021-02-22
9448,621,5,2020-02-04
2459,400,3,2021-01-12
9144,7,3,2022-02-24
9521,164,4,2022-01-10
393,867,5,2020-01-17
4263,984,3,2021-09-21
7715,759,5,2020-05-15
8622,975,4,2022-05-15
4278,575,5,2021-01-01
4872,203,4,2020-12-07
3717,966,1,2021-08-26
1781,353,5,2021-12-20
1314,572,3,2021-01-17
413,968,3,2020-09-19
171,252,2,2021-07-07
9672,487,2,2020-08-27
9426,445,5,2020-08-07
6856,161,4,2021-06-01
3017,489,2,2020-09-23
7982,662,2,2021-08-20
2019,765,5,2022-05-07
3095,741,2,2021-06-18
3308,570,4,2021-06-26
8130,137,2,2021-05-01
2576,461,3,2021-09-07
3647,148,5,2020-09-01
6868,212,5,2021-11-14
3836,98,4,2021-08-28
9892,213,3,2020-07-16
1637,942,5,2022-12-08
5180,632,4,2021-12-11
2258,316,3,2021-06-06
6568,440,4,2022-09-04
3911,281,2,2020-10-15
2821,136,4,2022-07-11
8595,975,3,2020-03-13
7032,860,1,2020-02-29
9928,415,1,2021-11-27
9227,24,4,2021-02-09
818,30,4,2020-12-31
6235,766,3,2020-07-10
7504,731,4,2020-01-16
5517,137,2,2022-07-19
6846,536,5,2022-01-07
1950,270,1,2022-02-09
9376,420,1,2020-12-20
4544,427,1,2021-01-07
1832,429,5,2022-08-16
7291,599,5,2020-07-22
9689,152,5,2022-12-18
4067,170,3,2022-06-03
1062,295,1,2022-10-27
9502,870,4,2020-10-24
1809,449,4,2022-10-27
1088,966,4,2021-03-17
1697,299,1,2022-12-22
1936,191,5,2022-05-16
5139,133,4,2020-03-18
7670,31,4,2021-08-26
3675,601,3,2020-03-19
843,737,1,2022-05-07
3750,185,1,2022-10-08
722,10,2,2022-03-27
4330,811,5,2022-09-22
9419,17,2,2021-12-08
5288,80,3,2022-12-18
1738,529,3,2021-09-30
7688,7,2,2020-12-31
7361,948,2,2020-05-15
2437,233,2,2021-06-21
6301,294,1,2022-08-10
1408,595,4,2021-05-12
7783,423,5,2021-01-22
1643,118,3,2022-07-25
462,448,5,2020-10-25
8214,835,3,2022-05-05
422,330,5,2021-12-13
9278,18,3,2020-05-09
433,66,1,2020-06-12
5971,549,1,2020-03-26
4284,978,3,2020-09-17
578,388,5,2022-05-15
9223,281,4,2022-05-04
8789,373,4,2021-05-12
4843,633,2,2022-03-22
4024,447,3,2022-01-19
4689,912,1,2021-10-29
4657,159,3,2021-12-18
9832,773,2,2022-10-28
9928,753,3,2020-08-08
3658,802,2,2020-04-17
5093,673,5,2021-04-11
7023,790,1,2022-08-25
1146,539,5,2021-03-06
8602,763,2,2021-11-14
9649,842,5,2020-08-22
7516,956,4,2022-05-01
2848,741,2,2020-07-30
2260,660,5,2022-07-26
9688,162,4,2022-07-18
9801,322,1,2021-06-11
385,824,2,2022-11-10
4060,23,5,2021-03-19
3855,985,2,2022-05-08
8822,905,5,2021-08-26
6445,968,3,2022-02-24
2809,981,1,2022-01-11
8860,754,5,2021-05-07
5145,742,3,2021-11-26
521,239,5,2022-04-20
7926,979,4,2022-06-16
7463,871,5,2021-11-29
5257,429,2,2020-09-25
6352,493,2,2021-11-24
1069,981,2,2021-10-09
3537,168,3,2022-07-01
1729,741,2,2020-06-17
213,309,4,2021-09-24
7947,218,2,2022-08-27
1565,800,2,2020-08-03
6247,964,3,2022-08-01
982,762,1,2022-09-12
5643,302,4,2020-02-04
4977,929,3,2020-11-01
2815,747,1,2022-09-28
8608,327,1,2020-11-14
8033,503,2,2020-08-09
2042,833,2,2021-01-18
9209,668,4,2022-11-20
4402,411,3,2022-11-22
829,357,3,2022-09-15
8308,198,5,2022-05-13
9848,69,3,2021-12-14
2066,99,2,2022-03-09
6961,975,4,2021-07-31
3523,333,3,2020-10-12
7605,957,2,2020-12-19
7175,231,2,2022-07-11
4980,989,4,2021-09-27
6493,630,5,2022-11-18
3137,716,2,2021-08-19
4188,879,4,2021-05-16
8505,654,5,2020-10-19
3540,851,3,2022-03-01
754,647,5,2021-09-25
3688,206,4,2022-07-20
2821,356,3,2020-05-27
3709,548,3,2020-10-27
8340,896,4,2021-07-25
9452,484,5,2021-01-27
8763,258,3,2022-06-13
7166,224,3,2022-09-21
6925,638,3,2022-04-24
4336,790,5,2021-08-18
1567,954,3,2020-01-06
8997,93,3,2020-11-13
6393,14,2,2020-03-15
7992,318,5,2022-01-09
3746,214,2,2021-06-08
4231,85,3,2021-04-23
598,25,3,2021-06-22
5733,231,4,2022-08-30
525,829,3,2020-08-22
9382,902,5,2021-11-02
9783,338,3,2021-02-26
7157,228,2,2021-09-29
9065,82,4,2022-05-05
1358,432,1,2020-09-12
7827,723,4,2020-10-10
3866,825,1,2021-09-27
3430,456,5,2022-08-12
6437,31,4,2022-11-10
7762,76,2,2020-03-26
7845,402,4,2021-12-24
7397,281,1,2022-11-21
720,213,3,2020-12-21
7680,124,2,2022-11-28
9619,753,4,2021-04-26
3627,84,4,2022-08-20
9129,531,3,2022-11-06
9454,292,4,2021-04-09
9541,786,1,2020-07-19
941,799,4,2020-11-14
9047,428,4,2020-06-19
2328,784,4,2021-09-11
3512,129,3,2020-11-07
7915,666,1,2020-04-20
7922,840,3,2021-10-20
6522,650,4,2022-09-12
6606,433,1,2021-03-11
4131,159,1,2020-12-07
6961,276,2,2021-04-08
6754,11,4,2022-04-21
1553,646,2,2022-08-07
3283,278,4,2022-03-05
9786,359,1,2021-08-16
8967,301,5,2020-10-12
5958,641,1,2020-01-26
2541,543,4,2021-12-31
8781,738,1,2022-02-17
1489,107,5,2022-06-08
624,774,1,2021-10-17
5403,46,3,2020-05-18
3158,165,4,2021-11-30
919,171,5,2020-09-07
7277,376,2,2022-11-15
9130,107,4,2022-04-15
6307,899,2,2022-03-09
5595,585,3,2020-08-07
8971,39,5,2021-11-09
4790,686,2,2021-09-24
9604,625,2,2020-01-11
6098,635,5,2022-04-16
6666,875,3,2022-11-09
5938,206,2,2022-11-10
9262,669,5,2020-01-15
3513,709,1,2021-03-21
9887,388,1,2021-06-05
5610,20,1,2021-05-05
3462,236,2,2022-10-15
3445,890,3,2021-05-05
6807,86,4,2020-05-23
2264,997,2,2021-01-17
6881,960,2,2021-02-07
8654,730,3,2021-06-26
1095,222,1,2021-01-31
9140,548,5,2020-09-04
3134,971,5,2020-09-19
1369,100,1,2022-09-19
8205,524,5,2022-06-25
868,842,5,2020-12-19
1315,47,2,2020-08-13
3202,370,1,2021-03-27
827,696,4,2022-09-17
4269,190,3,2022-11-07
7655,669,2,2022-02-15
4122,532,3,2021-09-29
5959,214,5,2021-11-25
6830,858,1,2020-08-24
8875,873,1,2020-03-20
8158,978,1,2021-07-28
9954,818,5,2020-03-16
9351,311,5,2021-06-03
8108,83,2,2020-06-04
9029,136,3,2020-11-13
1774,831,4,2022-08-17
5060,414,4,2020-02-15
5926,394,5,2020-08-30
9423,220,5,2021-04-09
2921,701,4,2022-12-16
4665,71,4,2020-03-31
2658,28,5,2021-01-19
9444,398,3,2022-03-16
3298,43,5,2022-07-21
3552,868,2,2020-01-09
1789,109,3,2022-11-19
9711,850,4,2020-07-11
9238,18,2,2022-10-06
3733,87,4,2020-04-05
5380,680,1,2020-09-01
2126,460,1,2020-01-16
6682,967,2,2022-01-25
9574,65,3,2022-07-22
5457,734,4,2020-09-28
1818,61,3,2020-08-04
3744,255,2,2021-04-04
8964,704,3,2021-04-06
6127,811,3,2020-10-20
2808,517,1,2021-06-23
1567,972,3,2022-02-26
4554,36,5,2020-05-25
4177,696,4,2022-08-23
8661,825,2,2021-06-23
3623,258,5,2020-03-03
2225,872,1,2021-06-08
5443,45,4,2022-07-25
4175,72,1,2020-05-16
5979,184,5,2020-02-02
8532,1000,1,2021-05-25
3008,133,5,2021-04-04
4474,500,3,2021-02-01
9093,137,2,2022-01-14
5676,100,2,2020-10-02
4217,234,2,2020-10-08
4849,784,4,2022-02-17
7580,891,2,2022-12-15
5483,247,4,2021-02-15
9731,924,1,2021-11-26
8354,95,5,2020-06-12
8819,467,1,2020-04-25
2692,253,5,2021-12-19
5582,615,2,2021-06-30
8051,288,5,2021-03-26
1291,636,1,2020-07-31
1196,633,3,2021-04-13
6324,572,1,2021-06-10
1882,300,1,2020-05-12
8046,739,1,2021-04-12
6576,43,5,2021-07-12
4084,13,4,2021-06-07
5267,96,1,2021-08-19
6002,929,3,2020-03-22
3972,570,2,2020-09-15
1317,783,4,2020-09-11
4412,775,5,2022-05-30
1181,957,3,2021-08-06
2033,661,2,2020-03-10
4771,37,5,2021-03-17
4318,130,3,2020-03-26
6420,926,5,2021-10-11
8226,711,2,2021-06-01
9406,711,2,2020-11-22
3498,944,3,2021-11-02
8278,258,5,2021-02-09
7632,307,4,2022-09-19
6045,285,2,2020-11-17
3092,834,5,2020-09-12
3473,226,3,2021-12-18
7339,442,4,2021-01-12
7649,561,3,2021-05-04
5985,974,5,2021-10-08
3130,898,2,2020-03-15
6253,437,4,2020-01-02
5621,428,1,2020-12-19
4650,270,3,2021-09-30
4616,134,1,2022-01-02
3734,741,5,2021-01-19
2723,808,4,2021-06-10
8938,876,5,2022-10-13
4542,548,3,2021-01-11
8720,871,2,2021-05-25
3910,286,2,2021-02-08
1682,124,4,2022-05-31
6514,634,4,2021-04-15
9058,418,2,2021-08-07
6808,525,3,2021-04-29
489,707,3,2020-08-30
5335,984,2,2020-06-29
83,265,5,2022-05-13
4756,70,2,2022-12-21
2274,359,4,2022-09-09
1259,833,1,2021-10-22
3376,59,4,2020-01-27
4196,422,2,2021-08-31
4797,282,1,2021-04-22
8187,82,3,2022-02-21
4082,473,1,2020-05-29
5456,263,4,2022-10-22
1357,78,5,2020-04-15
8731,211,2,2022-04-24
610,443,5,2022-07-01
7935,428,4,2021-01-06
7923,733,2,2020-09-09
7345,737,4,2021-05-26
8801,618,4,2022-12-30
4112,808,1,2022-07-30
5376,138,5,2021-07-28
23,239,3,2022-06-17
3370,429,2,2022-06-19
1590,896,1,2022-07-17
7431,145,1,2022-12-18
8336,808,2,2020-01-01
3570,811,3,2021-11-07
7751,628,5,2021-12-06
382,853,3,2020-06-24
2321,530,4,2022-11-05
3347,369,1,2020-09-07
6776,550,3,2021-12-09
9153,901,1,2020-03-02
9860,378,4,2020-12-19
1231,481,4,2022-09-30
5479,872,5,2022-04-13
6236,942,5,2021-01-08
1675,442,4,2022-02-25
465,305,2,2020-09-09
1516,999,3,2022-01-27
3220,478,3,2021-07-27
3990,564,5,2020-05-05
2058,683,3,2022-12-12
4808,536,4,2021-03-07
7106,224,1,2022-07-18
3698,169,2,2022-10-24
227,871,2,2020-10-09
9109,900,5,2022-01-05
6276,823,2,2022-11-12
5055,229,5,2020-06-11
3269,549,3,2022-06-05
1260,826,2,2022-10-02
7293,262,1,2022-05-31
7914,448,3,2020-06-28
8465,679,5,2022-04-19
2535,572,2,2022-04-18
362,45,5,2022-04-13
3871,571,3,2021-11-22
3041,149,1,2020-08-07
9074,945,5,2022-03-27
2040,320,1,2021-08-04
7034,899,2,2022-02-25
8415,650,5,2022-03-28
4680,381,4,2021-05-01
7890,632,5,2022-05-28
6315,678,3,2022-05-09
2076,603,5,2021-08-19
247,979,4,2020-07-04
3867,279,2,2020-07-15
5872,2,4,2021-07-01
3293,899,3,2022-01-06
7469,496,4,2021-01-11
3733,130,4,2021-09-25
8453,809,3,2021-11-21
2803,185,1,2022-12-01
8033,560,5,2022-03-17
1687,711,2,2020-03-11
3082,900,3,2022-12-28
3490,817,5,2022-08-16
5172,567,2,2020-02-21
1396,724,5,2020-10-04
9941,134,3,2022-10-03
2461,951,4,2021-10-12
4203,446,2,2020-09-15
1878,78,3,2022-03-04
1359,479,1,2022-05-26
9591,469,3,2021-10-01
467,189,3,2020-09-12
2633,407,2,2022-12-09
1034,470,4,2021-09-20
847,261,4,2020-04-08
8060,347,3,2021-03-04
27,835,4,2020-12-19
9636,682,3,2020-08-14
9651,719,1,2022-11-04
305,693,5,2020-11-22
6031,487,3,2021-12-09
1836,223,1,2020-10-09
7412,536,2,2022-02-11
8413,265,4,2022-11-18
6475,859,1,2020-12-14
2060,18,5,2020-03-03
7629,846,4,2020-11-19
9555,492,1,2022-10-12
4953,462,1,2020-02-22
5955,727,5,2021-02-26
3548,435,1,2020-03-02
2771,867,2,2022-05-09
1585,665,4,2020-03-17
2842,702,5,2021-07-19
7353,454,4,2022-05-20
4349,46,3,2020-10-27
4768,985,5,2022-11-26
5290,754,2,2021-11-24
4879,230,5,2022-03-15
1745,571,2,2020-11-20
7850,855,1,2022-12-11
8462,717,4,2020-06-23
3098,954,1,2021-07-01
6532,646,3,2021-03-14
9832,285,3,2020-11-08
525,942,3,2021-01-02
1748,951,3,2020-09-19
4521,574,2,2020-05-29
4565,748,3,2021-10-02
8708,662,2,2021-07-05
8785,486,5,2022-06-21
5539,351,4,2021-12-15
3810,31,1,2021-04-25
4287,977,3,2021-03-28
9726,6,1,2020-08-16
1660,711,4,2020-04-01
6575,795,1,2022-10-07
3481,69,3,2022-06-15
6954,311,2,2022-09-20
8991,774,1,2022-12-07
9520,675,1,2022-10-02
324,940,5,2020-01-15
8202,942,1,2022-04-09
7475,201,2,2022-08-14
9335,891,2,2020-04-09
1563,815,4,2021-10-18
4188,414,4,2021-07-31
6184,825,1,2021-12-05
4478,515,2,2022-12-01
1378,211,5,2020-03-27
25,662,3,2021-10-16
7545,238,4,2021-03-30
5607,806,2,2021-09-10
2862,694,2,2020-09-23
8698,680,2,2020-10-19
8622,284,1,2021-11-30
1066,604,3,2020-02-22
3418,321,5,2020-06-12
5514,344,5,2022-12-11
1928,110,5,2020-07-20
7516,601,2,2022-09-04
6428,832,3,2022-05-09
4812,191,2,2021-03-13
5508,112,4,2022-02-06
1636,319,4,2022-06-26
9081,567,5,2021-06-24
8143,788,2,2021-11-23
9639,253,2,2021-04-16
6446,788,4,2020-04-19
4907,422,2,2022-11-18
5132,332,1,2020-12-08
7845,62,3,2022-06-05
2965,500,1,2022-12-25
7264,866,3,2022-05-31
445,287,3,2022-04-23
856,154,2,2021-08-08
8594,315,3,2021-08-14
6437,864,4,2021-05-30
4594,255,1,2021-02-25
5831,368,1,2022-10-30
8739,368,2,2021-09-02
7944,559,2,2020-08-01
4488,95,5,2021-09-23
651,129,4,2021-12-12
476,599,1,2021-09-01
6406,309,4,2022-11-28
7747,813,4,2021-03-22
5756,62,3,2021-01-16
6674,742,1,2022-10-28
5506,417,1,2021-04-29
2292,575,5,2020-11-01
4036,301,3,2020-02-26
2115,166,5,2020-09-12
2298,792,2,2020-01-28
4445,891,4,2021-07-10
5778,518,2,2021-08-13
2264,900,1,2022-05-06
4119,620,1,2020-08-23
8390,170,3,2022-10-07
758,207,3,2020-11-29
8549,1,3,2022-04-10
